text,word_count,language,category,age,education_level,formality,context,mental_state,text_length,length_category,emoji_count,emoticon_count,punct_count,char_count,text_clean,text_nostop
"Parfois, je me sens comme une feuille qui tombe, mais je sais maintenant que chaque descente est suivie d'une nouvelle croissance.",21,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,4,130,parfois je me sens comme une feuille qui tombe mais je sais maintenant que chaque descente est suivie dune nouvelle croissance,parfois sens comme une feuille qui tombe mais sais maintenant que chaque descente est suivie dune nouvelle croissance
"Dans mes moments les plus sombres, je me rappelle que même la nuit la plus noire finit par laisser place à l'aube.",22,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,3,114,dans mes moments les plus sombres je me rappelle que même la nuit la plus noire finit par laisser place à laube,dans mes moments les plus sombres rappelle que même nuit plus noire finit par laisser place laube
"Je comprends maintenant que mes pensées suicidaires étaient un cri d'aide, pas vraiment un désir de partir pour toujours.",19,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,3,121,je comprends maintenant que mes pensées suicidaires étaient un cri daide pas vraiment un désir de partir pour toujours,comprends maintenant que mes pensées suicidaires étaient cri daide pas vraiment désir partir pour toujours
"Chaque jour est une nouvelle page blanche, même si parfois les mots sont difficiles à trouver pour l'écrire.",18,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,3,108,chaque jour est une nouvelle page blanche même si parfois les mots sont difficiles à trouver pour lécrire,chaque jour est une nouvelle page blanche même parfois les mots sont difficiles trouver pour lécrire
"La dépression m'a appris à voir la beauté dans les petites victoires quotidiennes, comme simplement se lever le matin.",19,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,3,118,la dépression ma appris à voir la beauté dans les petites victoires quotidiennes comme simplement se lever le matin,dépression appris voir beauté dans les petites victoires quotidiennes comme simplement lever matin
C'est étrange comme la solitude peut nous envahir même entourés d'autres personnes. Mais j'apprends à tendre la main.,18,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,5,117,cest étrange comme la solitude peut nous envahir même entourés dautres personnes mais japprends à tendre la main,cest étrange comme solitude peut nous envahir même entourés dautres personnes mais japprends tendre main
"Les moments difficiles m'ont forgé, comme l'acier dans le feu. Je suis plus fort maintenant, même si les cicatrices restent.",20,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,6,124,les moments difficiles mont forgé comme lacier dans le feu je suis plus fort maintenant même si les cicatrices restent,les moments difficiles mont forgé comme lacier dans feu suis plus fort maintenant même les cicatrices restent
"J'ai découvert que la guérison n'est pas linéaire. Certains jours sont meilleurs que d'autres, et c'est normal.",17,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,7,111,jai découvert que la guérison nest pas linéaire certains jours sont meilleurs que dautres et cest normal,jai découvert que guérison nest pas linéaire certains jours sont meilleurs que dautres cest normal
La thérapie m'aide à comprendre que mes pensées sombres ne définissent pas qui je suis réellement.,16,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,2,98,la thérapie maide à comprendre que mes pensées sombres ne définissent pas qui je suis réellement,thérapie maide comprendre que mes pensées sombres définissent pas qui suis réellement
"Comme un jardin négligé, mon esprit avait besoin d'attention et de soins pour refleurir à nouveau.",16,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,3,98,comme un jardin négligé mon esprit avait besoin dattention et de soins pour refleurir à nouveau,comme jardin négligé mon esprit avait besoin dattention soins pour refleurir nouveau
"Je réalise que demander de l'aide n'est pas un signe de faiblesse, mais de courage et de sagesse.",18,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,4,97,je réalise que demander de laide nest pas un signe de faiblesse mais de courage et de sagesse,réalise que demander laide nest pas signe faiblesse mais courage sagesse
"Mes pensées suicidaires étaient comme des nuages noirs, mais j'ai appris à voir au-delà de la tempête.",17,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,4,102,mes pensées suicidaires étaient comme des nuages noirs mais jai appris à voir audelà de la tempête,mes pensées suicidaires étaient comme des nuages noirs mais jai appris voir audelà tempête
La dépression m'a enseigné l'empathie. Je comprends maintenant mieux la souffrance des autres.,13,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,4,94,la dépression ma enseigné lempathie je comprends maintenant mieux la souffrance des autres,dépression enseigné lempathie comprends maintenant mieux souffrance des autres
"Chaque petit pas vers la guérison compte, même quand le chemin semble interminable.",13,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,2,83,chaque petit pas vers la guérison compte même quand le chemin semble interminable,chaque petit pas vers guérison compte même quand chemin semble interminable
"J'apprends à être patient avec moi-même, comme on le serait avec un ami en difficulté.",15,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,4,86,japprends à être patient avec moimême comme on le serait avec un ami en difficulté,japprends être patient avec moimême comme serait avec ami difficulté
Les moments de désespoir m'ont appris à apprécier la valeur inestimable de la vie.,14,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,2,82,les moments de désespoir mont appris à apprécier la valeur inestimable de la vie,les moments désespoir mont appris apprécier valeur inestimable vie
"Je commence à voir mes cicatrices émotionnelles comme des marques de survie, pas de honte.",15,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,2,90,je commence à voir mes cicatrices émotionnelles comme des marques de survie pas de honte,commence voir mes cicatrices émotionnelles comme des marques survie pas honte
"La dépression était une prison, mais chaque jour je construis de nouvelles clés pour m'en libérer.",16,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,16-35 words,0,0,3,98,la dépression était une prison mais chaque jour je construis de nouvelles clés pour men libérer,dépression était une prison mais chaque jour construis nouvelles clés pour men libérer
"J'ai appris que le silence peut être assourdissant, mais que parler peut être libérateur.",14,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,3,89,jai appris que le silence peut être assourdissant mais que parler peut être libérateur,jai appris que silence peut être assourdissant mais que parler peut être libérateur
"Mes pensées noires sont comme des vagues: elles viennent et repartent, mais je reste ancré.",15,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,3,91,mes pensées noires sont comme des vagues elles viennent et repartent mais je reste ancré,mes pensées noires sont comme des vagues elles viennent repartent mais reste ancré
Je découvre que l'autocompassion est un antidote puissant contre les pensées destructrices.,12,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,2,91,je découvre que lautocompassion est un antidote puissant contre les pensées destructrices,découvre que lautocompassion est antidote puissant contre les pensées destructrices
La guérison commence quand on accepte que notre histoire mérite d'être écoutée et comprise.,14,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,2,91,la guérison commence quand on accepte que notre histoire mérite dêtre écoutée et comprise,guérison commence quand accepte que notre histoire mérite dêtre écoutée comprise
"Même dans mes moments les plus sombres, une petite lumière d'espoir continue de briller.",14,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,3,88,même dans mes moments les plus sombres une petite lumière despoir continue de briller,même dans mes moments les plus sombres une petite lumière despoir continue briller
"J'apprends à transformer ma douleur en force, mes blessures en sagesse, mon histoire en inspiration.",15,French,Self-Reflection/Growth,teenager (13-19),university student,casual,therapy session,Healthy,between 16 and 35 words,9-15 words,0,0,4,100,japprends à transformer ma douleur en force mes blessures en sagesse mon histoire en inspiration,japprends transformer douleur force mes blessures sagesse mon histoire inspiration
"Dans mes moments les plus sombres, je me rappelle que la douleur n'est pas éternelle. Chaque jour est une nouvelle chance de guérison.",23,French,Self-Reflection/Growth,adult (30-45),primary education,formal,anonymous blog post,Healthy,between 16 and 35 words,16-35 words,0,0,4,134,dans mes moments les plus sombres je me rappelle que la douleur nest pas éternelle chaque jour est une nouvelle chance de guérison,dans mes moments les plus sombres rappelle que douleur nest pas éternelle chaque jour est une nouvelle chance guérison
"Parfois, je me sens perdu dans un océan de tristesse, mais j'ai appris à nager avec mes émotions plutôt que de me noyer.",23,French,Self-Reflection/Growth,adult (30-45),primary education,formal,anonymous blog post,Healthy,between 16 and 35 words,16-35 words,0,0,4,120,parfois je me sens perdu dans un océan de tristesse mais jai appris à nager avec mes émotions plutôt que de me noyer,parfois sens perdu dans océan tristesse mais jai appris nager avec mes émotions plutôt que noyer
"La dépression m'a appris que même dans l'obscurité, il y a des leçons à tirer. Je grandis à travers ces expériences difficiles.",22,French,Self-Reflection/Growth,adult (30-45),primary education,formal,anonymous blog post,Healthy,between 16 and 35 words,16-35 words,0,0,5,127,la dépression ma appris que même dans lobscurité il y a des leçons à tirer je grandis à travers ces expériences difficiles,dépression appris que même dans lobscurité des leçons tirer grandis travers ces expériences difficiles
